movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
713,Elizabethtown,Drama,2005-10-14,PG-13,Paramount,123,54000000,26850426,23868947,50719373,6.4,2826361,0,2005,10,-3280627,-6.08,High Budget,Loss
714,The Dukes of Hazzard,Comedy,2005-08-05,PG-13,Warner Bros,107,53000000,80270227,29578234,109848461,5.1,8449498,0,2005,8,56848461,107.26,High Budget,Major Success
715,Black Mass,Drama,2015-09-18,R,Warner Bros,123,53000000,62575678,36262194,98837872,7.0,6586913,0,2015,9,45837872,86.49,High Budget,Profit
716,Flags of Our Fathers,Drama,2006-10-20,R,Paramount,135,53000000,33602376,30055565,63657941,7.1,3537092,0,2006,10,10657941,20.11,High Budget,Profit
717,Grindhouse,Horror,2007-04-06,R,Weinstein/Dimension,189,53000000,25031037,25156752,50187789,7.6,2634846,0,2007,4,-2812211,-5.31,High Budget,Loss
718,Beloved,Drama,1998-10-16,R,Walt Disney,172,53000000,22852487,0,22852487,5.9,2405525,0,1998,10,-30147513,-56.88,High Budget,Major Loss
719,Zero Dark Thirty,Drama,2012-12-19,R,Sony Pictures,157,52500000,95720716,38891719,134612435,7.4,10075865,0,2012,12,82112435,156.4,High Budget,Major Success
720,Catch Me if You Can,Drama,2002-12-25,PG-13,DreamWorks,141,52000000,164606800,191005491,355612291,8.0,17327032,0,2002,12,303612291,583.87,High Budget,Major Success
721,Casino,Drama,1995-11-22,R,Universal Pictures,178,52000000,42438300,67961700,110400000,8.2,4467189,0,1995,11,58400000,112.31,High Budget,Major Success
722,The Change-Up,Comedy,2011-08-05,R,Universal Pictures,118,52000000,37243418,38753649,75997067,6.4,3920360,0,2011,8,23997067,46.15,High Budget,Profit
723,The Thin Red Line,Drama,1998-12-23,R,20th Century Fox,215,52000000,36400491,61308543,97709034,7.6,3831631,0,1998,12,45709034,87.9,High Budget,Profit
724,Man on the Moon,Drama,1999-12-22,R,Universal Pictures,118,52000000,34580635,12827000,47407635,7.4,3640067,0,1999,12,-4592365,-8.83,High Budget,Loss
725,Bulletproof Monk,Action,2003-04-16,PG-13,MGM,104,52000000,23010607,0,23010607,5.5,2422169,0,2003,4,-28989393,-55.75,High Budget,Major Loss
726,Deck the Halls,Comedy,2006-11-22,PG,20th Century Fox,93,51000000,35093569,11722238,46815807,4.9,3694060,0,2006,11,-4184193,-8.2,High Budget,Loss
727,The Twilight Saga: New Moon,Drama,2009-11-20,PG-13,Summit Entertainment,130,50000000,296623634,390934093,687557727,4.6,31223540,0,2009,11,637557727,1275.12,Medium Budget,Major Success
728,Shrek,Adventure,2001-05-18,PG,DreamWorks,90,50000000,267655011,224157783,491812794,7.9,28174212,0,2001,5,441812794,883.63,Medium Budget,Major Success
729,Ted,Adventure,2012-06-29,R,Universal Pictures,112,50000000,218665740,337350887,556016627,7.0,23017446,0,2012,6,506016627,1012.03,Medium Budget,Major Success
730,22 Jump Street,Comedy,2014-06-13,R,Sony Pictures,112,50000000,191719337,139614539,331333876,7.1,20180983,0,2014,6,281333876,562.67,Medium Budget,Major Success
731,Robin Hood: Prince of Thieves,Adventure,1991-06-14,PG-13,Warner Bros,155,50000000,165493908,225006092,390500000,6.9,17420411,0,1991,6,340500000,681.0,Medium Budget,Major Success
732,Daddy’s Home,Comedy,2015-12-25,PG-13,Paramount,96,50000000,150357137,92400000,242757137,6.1,15827067,0,2015,12,192757137,385.51,Medium Budget,Major Success
733,Patch Adams,Comedy,1998-12-25,PG-13,Universal Pictures,115,50000000,135014968,67158032,202173000,6.7,14212102,0,1998,12,152173000,304.35,Medium Budget,Major Success
734,Central Intelligence,Comedy,2016-06-17,PG-13,Warner Bros,107,50000000,127440871,89755940,217196811,6.6,13414829,0,2016,6,167196811,334.39,Medium Budget,Major Success
735,Anchorman 2: The Legend Continues,Comedy,2013-12-18,PG-13,Paramount,143,50000000,127352707,44833047,172185754,6.3,13405548,0,2013,12,122185754,244.37,Medium Budget,Major Success
736,Mr. Deeds,Comedy,2002-06-28,PG-13,Sony Pictures,96,50000000,126293452,44976083,171269535,5.8,13294048,0,2002,6,121269535,242.54,Medium Budget,Major Success
737,Erin Brockovich,Drama,2000-03-17,R,Universal Pictures,131,50000000,125548685,132256558,257805243,7.3,13215651,0,2000,3,207805243,415.61,Medium Budget,Major Success
738,Peter Rabbit,Adventure,2018-02-09,PG,Sony Pictures,97,50000000,115234093,231900808,347134901,6.6,12129905,0,2018,2,297134901,594.27,Medium Budget,Major Success
739,Yes Man,Comedy,2008-12-19,PG-13,Warner Bros,104,50000000,97690976,128300000,225990976,6.8,10283261,0,2008,12,175990976,351.98,Medium Budget,Major Success
740,Non-Stop,Action,2014-02-28,PG-13,Universal Pictures,106,50000000,91742160,130640895,222383055,7.0,9657069,0,2014,2,172383055,344.77,Medium Budget,Major Success
741,Stepmom,Drama,1998-12-25,PG-13,Sony/TriStar,124,50000000,91137662,68607617,159745279,6.7,9593438,0,1998,12,109745279,219.49,Medium Budget,Major Success
742,Disney Planes,Adventure,2013-08-09,PG,Walt Disney,97,50000000,90282580,147776989,238059569,,9503429,0,2013,8,188059569,376.12,Medium Budget,Major Success
743,The Emoji Movie,Adventure,2017-07-28,PG,Sony Pictures,97,50000000,86089513,130418788,216508301,,9062054,0,2017,7,166508301,333.02,Medium Budget,Major Success
744,"Crazy, Stupid, Love",Comedy,2011-07-29,PG-13,Warner Bros,118,50000000,84351197,62791131,147142328,7.4,8879073,0,2011,7,97142328,194.28,Medium Budget,Major Success
745,The Post,Drama,2017-12-22,PG-13,20th Century Fox,114,50000000,81903458,97865999,179769457,,8621417,0,2017,12,129769457,259.54,Medium Budget,Major Success
746,Payback,Action,1999-02-05,R,Paramount,90,50000000,81526121,80100000,161626121,7.1,8581697,0,1999,2,111626121,223.25,Medium Budget,Major Success
747,Congo,Adventure,1995-06-09,PG-13,Paramount,109,50000000,81022333,71000000,152022333,5.0,8528667,0,1995,6,102022333,204.04,Medium Budget,Major Success
748,The Ring Two,Horror,2005-03-18,PG-13,DreamWorks,128,50000000,75941727,86000000,161941727,5.4,7993866,0,2005,3,111941727,223.88,Medium Budget,Major Success
749,We Bought a Zoo,Drama,2011-12-23,PG,20th Century Fox,124,50000000,75624550,43104523,118729073,7.1,7960479,0,2011,12,68729073,137.46,Medium Budget,Major Success
750,Moneyball,Drama,2011-09-23,PG-13,Sony Pictures,133,50000000,75605492,35695343,111300835,7.6,7958473,0,2011,9,61300835,122.6,Medium Budget,Major Success
751,Garfield: The Movie,Adventure,2004-06-11,PG,20th Century Fox,97,50000000,75367693,132726857,208094550,,7933441,0,2004,6,158094550,316.19,Medium Budget,Major Success
752,Christmas with the Kranks,Comedy,2004-11-24,PG,Sony Pictures,99,50000000,73701902,22767285,96469187,5.2,7758095,0,2004,11,46469187,92.94,Medium Budget,Profit
753,V for Vendetta,Action,2006-03-17,R,Warner Bros,132,50000000,70511035,59703127,130214162,8.2,7422214,0,2006,3,80214162,160.43,Medium Budget,Major Success
754,Race to Witch Mountain,Adventure,2009-03-13,PG,Walt Disney,98,50000000,67172595,37931189,105103784,5.7,7070799,0,2009,3,55103784,110.21,Medium Budget,Major Success
755,Herbie: Fully Loaded,Adventure,2005-06-22,G,Walt Disney,101,50000000,66010682,78100000,144110682,4.7,6948493,0,2005,6,94110682,188.22,Medium Budget,Major Success
756,Shanghai Knights,Adventure,2003-02-07,PG-13,Walt Disney,114,50000000,60470220,27846615,88316835,6.2,6365286,0,2003,2,38316835,76.63,Medium Budget,Profit
757,Planes: Fire and Rescue,Adventure,2014-07-18,PG,Walt Disney,97,50000000,59157732,97241912,156399644,,6227130,0,2014,7,106399644,212.8,Medium Budget,Major Success
758,Curious George,Adventure,2006-02-10,G,Universal Pictures,78,50000000,58640119,12412485,71052604,6.6,6172644,0,2006,2,21052604,42.11,Medium Budget,Profit
759,American Reunion,Comedy,2012-04-06,R,Universal Pictures,113,50000000,56758835,180040376,236799211,6.7,5974614,0,2012,4,186799211,373.6,Medium Budget,Major Success
760,Hansel & Gretel: Witch Hunters,Action,2013-01-25,R,Paramount,98,50000000,55703475,159246241,214949716,6.1,5863524,0,2013,1,164949716,329.9,Medium Budget,Major Success
761,I am Number Four,Adventure,2011-02-18,PG-13,Walt Disney,109,50000000,55100437,91094722,146195159,6.1,5800046,0,2011,2,96195159,192.39,Medium Budget,Major Success
762,Unfaithful,Drama,2002-05-08,R,20th Century Fox,124,50000000,52752475,66362019,119114494,6.7,5552892,0,2002,5,69114494,138.23,Medium Budget,Major Success
763,Resident Evil: Apocalypse,Horror,2004-09-10,R,Sony Pictures,98,50000000,50740078,74428656,125168734,6.2,5341061,0,2004,9,75168734,150.34,Medium Budget,Major Success
764,The Book of Life,Adventure,2014-10-17,PG,20th Century Fox,95,50000000,50151543,47500000,97651543,7.3,5279110,0,2014,10,47651543,95.3,Medium Budget,Profit
765,G.I. Jane,Drama,1997-08-22,R,Walt Disney,125,50000000,48169156,0,48169156,5.8,5070437,0,1997,8,-1830844,-3.66,Medium Budget,Loss
766,The Judge,Drama,2014-10-10,R,Warner Bros,141,50000000,47119388,29000000,76119388,7.4,4959936,0,2014,10,26119388,52.24,Medium Budget,Profit
767,Silent Hill,Horror,2006-04-21,R,Sony Pictures,132,50000000,46982632,47721595,94704227,6.6,4945540,0,2006,4,44704227,89.41,Medium Budget,Profit
768,The Replacements,Comedy,2000-08-11,PG-13,Warner Bros,118,50000000,44737059,5317452,50054511,6.5,4709164,0,2000,8,54511,0.11,Medium Budget,Profit
769,The Negotiator,Action,1998-07-29,R,Warner Bros,140,50000000,44705766,4400000,49105766,7.3,4705870,0,1998,7,-894234,-1.79,Medium Budget,Loss
770,War Dogs,Comedy,2016-08-19,R,Warner Bros,98,50000000,43034523,43200000,86234523,,4529950,0,2016,8,36234523,72.47,Medium Budget,Profit
771,Beverly Hills Cop III,Action,1994-05-25,R,Paramount,104,50000000,42586861,76594077,119180938,5.5,4482827,0,1994,5,69180938,138.36,Medium Budget,Major Success
772,Gremlins 2: The New Batch,Comedy,1990-06-15,PG-13,Warner Bros,106,50000000,41476097,0,41476097,6.3,4365905,0,1990,6,-8523903,-17.05,Medium Budget,Loss
773,The Peacemaker,Action,1997-09-26,R,DreamWorks,124,50000000,41263140,21704228,62967368,5.9,4343488,0,1997,9,12967368,25.93,Medium Budget,Profit
774,The Beach,Drama,2000-02-11,R,20th Century Fox,119,50000000,39778599,0,39778599,6.6,4187221,0,2000,2,-10221401,-20.44,Medium Budget,Major Loss
775,On Deadly Ground,Action,1994-02-18,R,Warner Bros,101,50000000,38590458,0,38590458,4.4,4062153,0,1994,2,-11409542,-22.82,Medium Budget,Major Loss
776,Ninja Assassin,Action,2009-11-25,R,Warner Bros,99,50000000,38122883,24087009,62209892,6.4,4012935,0,2009,11,12209892,24.42,Medium Budget,Profit
777,Raising Helen,Comedy,2004-05-28,PG-13,Walt Disney,119,50000000,37485528,12443152,49928680,6.0,3945845,0,2004,5,-71320,-0.14,Medium Budget,Loss
778,For Love of the Game,Drama,1999-09-17,PG-13,Universal Pictures,137,50000000,35188640,10924000,46112640,6.5,3704067,0,1999,9,-3887360,-7.77,Medium Budget,Loss
779,Jack Frost,Comedy,1998-12-11,PG,Warner Bros,98,50000000,34645374,0,34645374,,3646881,0,1998,12,-15354626,-30.71,Medium Budget,Major Loss
780,Marmaduke,Adventure,2010-06-04,PG,20th Century Fox,87,50000000,33644788,56251142,89895930,4.2,3541557,0,2010,6,39895930,79.79,Medium Budget,Profit
781,Striptease,Comedy,1996-06-28,R,Sony Pictures,117,50000000,33109743,80200000,113309743,4.3,3485236,0,1996,6,63309743,126.62,Medium Budget,Major Success
782,Assassins,Action,1995-10-06,R,Warner Bros,132,50000000,30306268,53000000,83306268,6.3,3190133,0,1995,10,33306268,66.61,Medium Budget,Profit
783,Zoolander 2,Comedy,2016-02-12,PG-13,Paramount,102,50000000,28848693,26500000,55348693,4.8,3036705,0,2016,2,5348693,10.7,Medium Budget,Profit
784,Defiance,Drama,2009-01-16,R,Paramount Vantage,70,50000000,28644813,24342941,52987754,7.0,3015243,0,2009,1,2987754,5.98,Medium Budget,Profit
785,Run All Night,Action,2015-03-13,R,Warner Bros,114,50000000,26461644,40500000,66961644,6.6,2785436,0,2015,3,16961644,33.92,Medium Budget,Profit
786,Escape from L.A.,Action,1996-08-09,R,Paramount,101,50000000,25426861,0,25426861,5.7,2676512,0,1996,8,-24573139,-49.15,Medium Budget,Major Loss
787,The Life Aquatic with Steve Zissou,Comedy,2004-12-10,R,Walt Disney,119,50000000,24006726,10800000,34806726,7.3,2527024,0,2004,12,-15193274,-30.39,Medium Budget,Major Loss
788,The Iron Giant,Adventure,1999-08-04,PG,Warner Bros,90,50000000,23159305,8174612,31333917,8.0,2437822,0,1999,8,-18666083,-37.33,Medium Budget,Major Loss
789,Your Highness,Comedy,2011-04-08,R,Universal Pictures,102,50000000,21596445,4525193,26121638,5.6,2273310,0,2011,4,-23878362,-47.76,Medium Budget,Major Loss
790,Snowden,Drama,2016-09-16,R,Open Road,114,50000000,21587519,13253497,34841016,,2272370,0,2016,9,-15158984,-30.32,Medium Budget,Major Loss
791,Dream House,Horror,2011-09-30,PG-13,Universal Pictures,84,50000000,21302340,20339826,41642166,6.0,2242352,0,2011,9,-8357834,-16.72,Medium Budget,Loss
792,Free State of Jones,Drama,2016-06-24,R,STX Entertainment,139,50000000,20810036,2427139,23237175,6.7,2190530,0,2016,6,-26762825,-53.53,Medium Budget,Major Loss
793,Gamer,Action,2009-09-04,R,Lionsgate,95,50000000,20534907,21467122,42002029,5.8,2161569,0,2009,9,-7997971,-16.0,Medium Budget,Loss
794,Into the Blue,Adventure,2005-09-30,PG-13,Sony Pictures,110,50000000,18782227,23200000,41982227,5.8,1977077,0,2005,9,-8017773,-16.04,Medium Budget,Loss
795,Baby's Day Out,Adventure,1994-07-01,PG,20th Century Fox,99,50000000,16581575,0,16581575,5.9,1745429,0,1994,7,-33418425,-66.84,Medium Budget,Major Loss
796,Fair Game,Action,1995-11-03,R,Warner Bros,108,50000000,11497497,14600000,26097497,6.8,1210263,0,1995,11,-23902503,-47.81,Medium Budget,Major Loss
797,Drive Angry,Action,2011-02-25,R,Summit Entertainment,104,50000000,10721033,30321550,41042583,5.5,1128530,0,2011,2,-8957417,-17.91,Medium Budget,Loss
798,Mad City,Drama,1997-11-07,PG-13,Warner Bros,115,50000000,10561038,0,10561038,6.2,1111688,0,1997,11,-39438962,-78.88,Medium Budget,Major Loss
799,The Scarlet Letter,Drama,1995-10-13,R,Walt Disney,135,50000000,10359006,0,10359006,5.1,1090422,0,1995,10,-39640994,-79.28,Medium Budget,Major Loss
800,Domino,Action,2005-10-14,R,New Line,127,50000000,10169202,12800000,22969202,6.0,1070442,0,2005,10,-27030798,-54.06,Medium Budget,Major Loss
801,Early Man,Adventure,2018-02-16,PG,Lionsgate,97,50000000,8267544,36505774,44773318,,870268,0,2018,2,-5226682,-10.45,Medium Budget,Loss
802,The Boat That Rocked,Comedy,2009-11-13,R,Focus Features,98,50000000,8017467,29455184,37472651,,843944,0,2009,11,-12527349,-25.05,Medium Budget,Major Loss
803,The Big Bounce,Comedy,2004-01-30,PG-13,Warner Bros,88,50000000,6471394,154721,6626115,4.9,681199,0,2004,1,-43373885,-86.75,Medium Budget,Major Loss
804,What Planet Are You From?,Comedy,2000-03-03,R,Sony Pictures,87,50000000,6291602,0,6291602,5.6,662274,0,2000,3,-43708398,-87.42,Medium Budget,Major Loss
805,Outlander,Adventure,2009-01-23,R,Third Rail,70,50000000,166003,1084614,1250617,8.5,17474,0,2009,1,-48749383,-97.5,Medium Budget,Major Loss
806,Shanghai,Drama,2015-10-02,R,Weinstein Co.,114,50000000,46425,15459497,15505922,,4887,0,2015,10,-34494078,-68.99,Medium Budget,Major Loss
807,The One,Action,2001-11-02,PG-13,Sony Pictures,85,49000000,43905746,28783380,72689126,5.9,4621657,0,2001,11,23689126,48.35,Medium Budget,Profit
808,Chappie,Action,2015-03-06,R,Sony Pictures,120,49000000,31569268,73432788,105002056,6.9,3323081,0,2015,3,56002056,114.29,Medium Budget,Major Success
809,The Adventures of Ford Fairlane,Comedy,1990-07-11,R,20th Century Fox,104,49000000,20423389,0,20423389,6.3,2149830,0,1990,7,-28576611,-58.32,Medium Budget,Major Loss
810,Indiana Jones and the Last Crusade,Adventure,1989-05-24,PG-13,Paramount,127,48000000,197171806,277000000,474171806,8.3,20754927,0,1989,5,426171806,887.86,Medium Budget,Major Success
811,The Ring,Horror,2002-10-18,PG-13,DreamWorks,98,48000000,129094024,119124462,248218486,,13588845,0,2002,10,200218486,417.12,Medium Budget,Major Success
812,Traffic,Drama,2000-12-27,R,USA Films,190,48000000,124107476,84192524,208300000,7.6,13063945,0,2000,12,160300000,333.96,Medium Budget,Major Success
813,Taken 3,Action,2015-01-09,PG-13,20th Century Fox,115,48000000,89256424,238400000,327656424,6.0,9395413,0,2015,1,279656424,582.62,Medium Budget,Major Success
814,Three Kings,Action,1999-10-01,R,Warner Bros,114,48000000,60652036,47100000,107752036,7.1,6384425,0,1999,10,59752036,124.48,Medium Budget,Major Success
815,Tooth Fairy,Adventure,2010-01-22,PG,20th Century Fox,89,48000000,60022256,52588130,112610386,4.6,6318132,0,2010,1,64610386,134.6,Medium Budget,Major Success
816,Rat Race,Comedy,2001-08-17,PG-13,Paramount,112,48000000,56607223,30000000,86607223,6.4,5958655,0,2001,8,38607223,80.43,Medium Budget,Profit
817,K-PAX,Drama,2001-08-13,PG-13,Universal Pictures,120,48000000,50315140,0,50315140,7.4,5296331,0,2001,8,2315140,4.82,Medium Budget,Profit
818,Bedazzled,Comedy,2000-10-20,PG-13,20th Century Fox,93,48000000,37879996,52496228,90376224,6.0,3987368,0,2000,10,42376224,88.28,Medium Budget,Profit
819,Out of Sight,Drama,1998-06-26,R,Universal Pictures,123,48000000,37562568,40000000,77562568,7.0,3953955,0,1998,6,29562568,61.59,Medium Budget,Profit
820,The Cotton Club,Drama,1984-12-14,NR,Orion Pictures,123,48000000,25928721,0,25928721,6.5,2729339,0,1984,12,-22071279,-45.98,Medium Budget,Major Loss
821,Rambo,Action,2008-01-25,R,Lionsgate,109,47500000,42754105,69460426,112214531,,4500432,0,2008,1,64714531,136.24,Medium Budget,Major Success
822,Dick Tracy,Action,1990-06-15,PG,Walt Disney,105,47000000,103738726,59000000,162738726,6.1,10919866,0,1990,6,115738726,246.25,Medium Budget,Major Success
823,Arrival,Drama,2016-11-11,PG-13,Paramount,114,47000000,100546139,102616072,203162211,,10583804,0,2016,11,156162211,332.26,Medium Budget,Major Success
824,The Cable Guy,Comedy,1996-06-14,PG-13,Sony Pictures,96,47000000,60240295,42585501,102825796,6.0,6341084,0,1996,6,55825796,118.78,Medium Budget,Major Success
825,Riding in Cars with Boys,Drama,2001-10-19,PG-13,Sony Pictures,132,47000000,29781453,0,29781453,6.4,3134890,0,2001,10,-17218547,-36.64,Medium Budget,Major Loss
826,Happily N'Ever After,Adventure,2007-01-05,PG,Lionsgate,75,47000000,15849032,22074786,37923818,4.5,1668319,0,2007,1,-9076182,-19.31,Medium Budget,Loss
827,Solaris,Drama,2002-11-27,PG-13,20th Century Fox,115,47000000,14970038,0,14970038,8.1,1575793,0,2002,11,-32029962,-68.15,Medium Budget,Major Loss
828,Jonah Hex,Action,2010-06-18,PG-13,Warner Bros,81,47000000,10547117,475579,11022696,4.7,1110223,0,2010,6,-35977304,-76.55,Medium Budget,Major Loss
829,Mary Reilly,Drama,1996-02-23,R,Sony Pictures,108,47000000,5707094,7192906,12900000,5.8,600747,0,1996,2,-34100000,-72.55,Medium Budget,Major Loss
830,Silence,Drama,2016-12-23,R,Paramount,114,46500000,7100177,16627339,23727516,,747387,0,2016,12,-22772484,-48.97,Medium Budget,Major Loss
831,My Best Friend's Wedding,Comedy,1997-06-20,PG,Sony Pictures,105,46000000,126813153,172110266,298923419,6.3,13348753,0,1997,6,252923419,549.83,Medium Budget,Major Success
832,Star Trek: First Contact,Adventure,1996-11-22,PG-13,Paramount,111,46000000,92027888,57972112,150000000,7.6,9687146,0,1996,11,104000000,226.09,Medium Budget,Major Success
833,Courage Under Fire,Drama,1996-07-12,R,20th Century Fox,116,46000000,59003384,41829761,100833145,6.6,6210883,0,1996,7,54833145,119.2,Medium Budget,Major Success
834,Inchon,Drama,1982-09-17,NR,MGM,140,46000000,4408636,0,4408636,2.7,464067,0,1982,9,-41591364,-90.42,Medium Budget,Major Loss
835,Liar Liar,Comedy,1997-03-21,PG-13,Universal Pictures,86,45000000,181410615,121300000,302710615,6.8,19095854,0,1997,3,257710615,572.69,Medium Budget,Major Success
836,A Bug's Life,Adventure,1998-11-20,G,Walt Disney,95,45000000,162798565,200296754,363095319,7.2,17136691,0,1998,11,318095319,706.88,Medium Budget,Major Success
837,The Flintstones,Comedy,1994-05-27,PG,Universal Pictures,91,45000000,130531208,227968792,358500000,4.8,13740127,0,1994,5,313500000,696.67,Medium Budget,Major Success
838,Scary Movie 3,Comedy,2003-10-24,PG-13,Miramax/Dimension,84,45000000,110000082,45199918,155200000,5.5,11578956,0,2003,10,110200000,244.89,Medium Budget,Major Success
839,Miss Congeniality,Comedy,2000-12-22,PG-13,Warner Bros,109,45000000,106807667,106613284,213420951,6.2,11242912,0,2000,12,168420951,374.27,Medium Budget,Major Success
840,Pitch Perfect 3,Comedy,2017-12-22,PG-13,Universal Pictures,98,45000000,104897530,80838882,185736412,,11041845,0,2017,12,140736412,312.75,Medium Budget,Major Success
841,Journey to the Center of the Earth,Adventure,2008-07-11,PG,Warner Bros,93,45000000,101704370,141476567,243180937,5.8,10705723,0,2008,7,198180937,440.4,Medium Budget,Major Success
842,The Pelican Brief,Drama,1993-12-17,PG-13,Warner Bros,141,45000000,100768056,87227803,187995859,6.5,10607164,0,1993,12,142995859,317.77,Medium Budget,Major Success
843,The Bucket List,Comedy,2007-12-25,PG-13,Warner Bros,97,45000000,93466502,81340943,174807445,7.4,9838579,0,2007,12,129807445,288.46,Medium Budget,Major Success
844,The Client,Drama,1994-07-20,PG-13,Warner Bros,119,45000000,92115211,25500000,117615211,6.7,9696338,0,1994,7,72615211,161.37,Medium Budget,Major Success
845,The Muppets,Adventure,2011-11-23,PG,Walt Disney,103,45000000,88625922,72346000,160971922,7.1,9329044,0,2011,11,115971922,257.72,Medium Budget,Major Success
846,Patriot Games,Action,1992-06-05,R,Paramount,117,45000000,83287363,94812637,178100000,6.9,8767091,0,1992,6,133100000,295.78,Medium Budget,Major Success
847,Monster-in-Law,Comedy,2005-05-13,PG-13,New Line,101,45000000,82931301,73000000,155931301,5.5,8729611,0,2005,5,110931301,246.51,Medium Budget,Major Success
848,Training Day,Drama,2001-10-05,R,Warner Bros,122,45000000,76261036,28244326,104505362,7.7,8027477,0,2001,10,59505362,132.23,Medium Budget,Major Success
849,Galaxy Quest,Adventure,1999-12-24,PG,DreamWorks,102,45000000,71423726,19100000,90523726,7.3,7518287,0,1999,12,45523726,101.16,Medium Budget,Profit
850,Scary Movie 2,Comedy,2001-07-04,R,Miramax/Dimension,83,45000000,71277420,69911681,141189101,5.2,7502886,0,2001,7,96189101,213.75,Medium Budget,Major Success
851,Blade,Action,1998-08-21,R,New Line,110,45000000,70141876,61095812,131237688,7.1,7383355,0,1998,8,86237688,191.64,Medium Budget,Major Success
852,Coach Carter,Drama,2005-01-14,PG-13,Paramount,136,45000000,67264877,9400630,76665507,7.2,7080513,0,2005,1,31665507,70.37,Medium Budget,Profit
853,Anaconda,Horror,1997-04-11,PG-13,Sony Pictures,89,45000000,65598907,71400000,136998907,4.6,6905148,0,1997,4,91998907,204.44,Medium Budget,Major Success
854,Underworld: Evolution,Action,2006-01-20,R,Sony Pictures,102,45000000,62318875,51098887,113417762,6.8,6559882,0,2006,1,68417762,152.04,Medium Budget,Major Success
855,Coyote Ugly,Drama,2000-08-04,PG-13,Walt Disney,107,45000000,60786269,53130205,113916474,5.6,6398555,0,2000,8,68916474,153.15,Medium Budget,Major Success
856,Jack,Drama,1996-08-09,PG-13,Walt Disney,114,45000000,58617334,0,58617334,,6170246,0,1996,8,13617334,30.26,Medium Budget,Profit
857,The Specialist,Action,1994-10-07,R,Warner Bros,110,45000000,57362581,0,57362581,5.4,6038166,0,1994,10,12362581,27.47,Medium Budget,Profit
858,Office Christmas Party,Comedy,2016-12-09,R,Paramount,98,45000000,54767494,36572882,91340376,,5764999,0,2016,12,46340376,102.98,Medium Budget,Profit
859,"Yours, Mine and Ours",Comedy,2005-11-23,PG,Paramount,111,45000000,53359917,19000000,72359917,7.2,5616833,0,2005,11,27359917,60.8,Medium Budget,Profit
860,Resident Evil: Extinction,Action,2007-09-21,R,Sony Pictures,94,45000000,50648679,95514241,146162920,6.3,5331440,0,2007,9,101162920,224.81,Medium Budget,Major Success
861,Fat Albert,Comedy,2004-12-25,PG,20th Century Fox,93,45000000,48114556,449000,48563556,4.3,5064690,0,2004,12,3563556,7.92,Medium Budget,Profit
862,The River Wild,Action,1994-09-30,PG-13,Universal Pictures,111,45000000,46815000,47400000,94215000,6.3,4927895,0,1994,9,49215000,109.37,Medium Budget,Profit
863,All Eyez on Me,Drama,2017-06-16,R,Lionsgate,114,45000000,44922302,9954553,54876855,,4728663,0,2017,6,9876855,21.95,Medium Budget,Profit
864,Last Holiday,Comedy,2006-01-13,PG-13,Paramount,112,45000000,38399961,4943286,43343247,6.4,4042101,0,2006,1,-1656753,-3.68,Medium Budget,Loss
865,16 Blocks,Action,2006-03-03,PG-13,Warner Bros,102,45000000,36895141,28700000,65595141,6.6,3883699,0,2006,3,20595141,45.77,Medium Budget,Profit
866,The Indian in the Cupboard,Adventure,1995-07-14,PG,Paramount,96,45000000,35627222,0,35627222,5.9,3750234,0,1995,7,-9372778,-20.83,Medium Budget,Loss
867,The Ant Bully,Adventure,2006-07-28,PG,Warner Bros,88,45000000,28142535,21468363,49610898,5.9,2962372,0,2006,7,4610898,10.25,Medium Budget,Profit
868,Johnny English,Adventure,2003-07-18,PG,Universal Pictures,87,45000000,28013509,135113167,163126676,6.1,2948790,0,2003,7,118126676,262.5,Medium Budget,Major Success
869,Dune,Action,1984-12-14,NR,Universal Pictures,177,45000000,27447471,0,27447471,6.6,2889207,0,1984,12,-17552529,-39.01,Medium Budget,Major Loss
870,Aliens in the Attic,Adventure,2009-07-31,PG,20th Century Fox,86,45000000,25200412,34350871,59551283,5.4,2652675,0,2009,7,14551283,32.34,Medium Budget,Profit
871,Revolutionary Road,Drama,2008-12-26,R,Paramount Vantage,119,45000000,22951340,56653480,79604820,7.3,2415931,0,2008,12,34604820,76.9,Medium Budget,Profit
872,Babylon A.D.,Action,2008-08-29,PG-13,20th Century Fox,101,45000000,22532572,47683925,70216497,5.6,2371850,0,2008,8,25216497,56.04,Medium Budget,Profit
873,Frankenstein,Horror,1994-11-04,R,Sony Pictures,98,45000000,22006296,90000000,112006296,,2316452,0,1994,11,67006296,148.9,Medium Budget,Major Success
874,The Glimmer Man,Action,1996-10-04,R,Warner Bros,91,45000000,20404841,16000000,36404841,5.3,2147878,0,1996,10,-8595159,-19.1,Medium Budget,Loss
875,Multiplicity,Comedy,1996-07-17,PG-13,Sony Pictures,117,45000000,20133326,0,20133326,6.0,2119297,0,1996,7,-24866674,-55.26,Medium Budget,Major Loss
876,The Pledge,Drama,2001-01-19,R,Warner Bros,124,45000000,19719930,9686202,29406132,6.8,2075782,0,2001,1,-15593868,-34.65,Medium Budget,Major Loss
877,The Phantom,Action,1996-06-07,PG,Paramount,100,45000000,17220599,0,17220599,4.9,1812695,0,1996,6,-27779401,-61.73,Medium Budget,Major Loss
